"NODC","RACE","NORPAC","NAME","IDLEVEL","MSVPA_PRED","MSVPA_PREY","ECOPATH_PRED","ECOPATH_PREY.x","GOAPOLL_PRED","GOAPOLL_PREY","BSIERP_PRED","BSIERP_PREY","NODC_CODE","BASE_NAME","LENFEST_NAME","WEBSITE_NAME","CRAB_TEAM","ECOPATH_PREY.y","EBS_CRAB","GOA_MED","HUDSON","EGOA","TROY","SSC_2023"
8172060303,85169,1,"Pentamera lissoplaca (sea cucumber)",0,NA,"MISC. PREY","Urchins dollars cucumbers","Urchins dollars cucumbers",NA,"EPIFAUNA",NA,"EPIFAUNA",8172060303,"Pentamera lissoplaca (sea cucumber)","Sea_Cucumber","Sea Cucumber","Benthos","Urchins dollars cucumbers","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
8175030400,85180,1,"Bathyplotes sp.(Northern papillated cucumber)",0,NA,"MISC. PREY","Urchins dollars cucumbers","Urchins dollars cucumbers",NA,"EPIFAUNA",NA,"EPIFAUNA",8175030400,"Bathyplotes sp.(Northern papillated cucumber)","Sea_Cucumber","Sea Cucumber","Benthos","Urchins dollars cucumbers","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
8406010500,NA,1,"Styela sp. (Sea potatos)",0,NA,"MISC. PREY","Benth. Urochordata","Benth. Urochordata",NA,"EPIFAUNA",NA,"EPIFAUNA",8406010500,"Styela sp. (Sea potatos)","Tunicate","Tunicate","Tunicate","Benth. Urochordata","Epifauna","Structural.epifauna","benthos","Sessile_epifauna","benthos","benthos"
8713040101,410,92,"Bathyraja abyssicola (Deepsea skate)",0,NA,"MISC. PREY","Deepsea Skate","Deepsea Skate","Deepsea Skate","SKATES",NA,"ROUNDFISH",8713040101,"Bathyraja abyssicola (Deepsea skate)","Deepsea_skate","Rajadae","Rajadae","Deepsea Skate","Forage.fish","Skates","fish_other","Other_skates","fish_other","fish_other"
8741200102,NA,561,"Avocettina infans (Blackline snipe eel)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH",8741200102,"Avocettina infans (Blackline snipe eel)","Snipe_eel","Misc Teleost","Misc Teleost","Prickle squish round","Forage.fish","Shelf.forage","fish_other","Miscellaneous_deep-sea_fish","fish_other","fish_other"
8755030402,23061,1,"Spirinchus thaleichthys (Longfin smelt)",0,NA,"MISC. PREY","Oth pel. Smelt","Oth pel. Smelt",NA,"Oth pel. Smelt",NA,"OP smelt",8755030402,"Spirinchus thaleichthys (Longfin smelt)","Misc_smelt","Osmerid","Osmerid","Oth pel. Smelt","Forage.fish","Shelf.forage","fish_other","Shelf_forage_fish","fish_other","fish_other"
8756030101,23963,621,"Macropinna microstoma (Barreleye)",0,NA,"MISC. PREY","Prickle squish deep","Prickle squish deep",NA,"ROUNDFISH",NA,"ROUNDFISH",8756030101,"Macropinna microstoma (Barreleye)","Barreleye","Misc Teleost","Misc Teleost","Prickle squish deep","Forage.fish","Basin.forage","fish_other","Miscellaneous_deep-sea_fish","fish_other","fish_other"
8760010000,20100,1,"Alepocephalidae ",0,NA,"MISC. PREY","Prickle squish deep","Prickle squish deep",NA,"ROUNDFISH",NA,"ROUNDFISH",8760010000,"Alepocephalidae ","Misc_deepfish","Misc Teleost","Misc Teleost","Prickle squish deep","Forage.fish","Basin.forage","fish_other","Miscellaneous_deep-sea_fish","fish_other","fish_other"
8762130101,23622,1,"Scopelosaurus adleri (Waryfish)",0,NA,"MISC. PREY","Prickle squish deep","Prickle squish deep",NA,"ROUNDFISH",NA,"ROUNDFISH",8762130101,"Scopelosaurus adleri (Waryfish)","Misc_deepfish","Misc Teleost","Misc Teleost","Prickle squish deep","Forage.fish","Basin.forage","fish_other","Miscellaneous_deep-sea_fish","fish_other","fish_other"
8762130104,23620,771,"Scopelosaurus harryi (waryfish)",0,NA,"MISC. PREY","Prickle squish deep","Prickle squish deep",NA,"ROUNDFISH",NA,"ROUNDFISH",8762130104,"Scopelosaurus harryi (waryfish)","Misc_deepfish","Misc Teleost","Misc Teleost","Prickle squish deep","Forage.fish","Basin.forage","fish_other","Miscellaneous_deep-sea_fish","fish_other","fish_other"
8788040204,22915,1,"Oneirodes thompsoni (Alaska dreamer)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH",8788040204,"Oneirodes thompsoni (Alaska dreamer)","Oneirodidae","Misc Teleost","Misc Teleost","Prickle squish round","Forage.fish","Shelf.forage","fish_other","Miscellaneous_deep-sea_fish","fish_other","fish_other"
8.793e+09,NA,1,"Zoacoiidei ",0,NA,"MISC. PREY","Eelpout","Eelpout",NA,"Eelpout",NA,"Eelpout",8.793e+09,"Zoacoiidei ","General_eelpouts","Zoarcoidae","Zoarcoidae","Eelpout","Forage.fish","Motile.epifauna","fish_other","Slope_demersals","fish_other","fish_other"
8808020205,NA,291,"Poromitra curilensis (Bigscale)",0,NA,"MISC. PREY","Prickle squish deep","Prickle squish deep",NA,"ROUNDFISH",NA,"ROUNDFISH",8808020205,"Poromitra curilensis (Bigscale)","Melamphaedae","Misc Teleost","Misc Teleost","Prickle squish deep","Forage.fish","Basin.forage","fish_other","Slope_forage_fish","fish_other","fish_other"
8831090224,22236,504,"Careproctus rastrinus (salmon snailfish)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH",8831090224,"Careproctus rastrinus (salmon snailfish)","Snailfish","Cyclopteridae","Cyclopteridae","Prickle squish round","Forage.fish","Shelf.forage","fish_other","Shelf_demersals","fish_other","fish_other"
8831090301,22206,1,"Crystallichtys cyclopilus (Blotched snailfish )",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH",8831090301,"Crystallichtys cyclopilus (Blotched snailfish )","Snailfish","Cyclopteridae","Cyclopteridae","Prickle squish round","Forage.fish","Shelf.forage","fish_other","Shelf_demersals","fish_other","fish_other"
8842130205,23873,1,"Pholis laeta (Crested gunnel )",0,NA,"MISC. PREY","Managed Forage","Managed Forage",NA,"Managed Forage",NA,"Managed Forage",8842130205,"Pholis laeta (Crested gunnel )","Gunnels","Pholidae","Pholidae","Managed Forage","Forage.fish","Shelf.forage","fish_other","Shelf_forage_fish","fish_other","fish_other"
5001920000,NA,1,"Scolacida (polychaete) ",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA",5001920000,"Scolacida (polychaete) ","Scolacida","Polychaeta","Polychaeta","Polychaete","Polychaete","Infauna","benthos","Infauna","benthos","Polychaete"
5001930000,NA,1,"Aphroditoidea (polychaete) ",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA",5001930000,"Aphroditoidea (polychaete) ","Aphroditoidea","Polychaeta","Polychaeta","Polychaete","Polychaete","Infauna","benthos","Infauna","benthos","Polychaete"
5001940000,NA,1,"Spionida (polychaete) ",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA",5001940000,"Spionida (polychaete) ","Spionida","Polychaeta","Polychaeta","Polychaete","Polychaete","Infauna","benthos","Infauna","benthos","Polychaete"
5105010000,71540,1,"Muricidae (Snail) ",0,NA,"MISC. PREY","Snail","Snail",NA,"EPIFAUNA",NA,"EPIFAUNA",5105010000,"Muricidae (Snail) ","Gastropod","Gastropod","Gastropod","Snail","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
5708010198,NA,NA,"Benthoctopus sibiricus (Octopodidae)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6183060299,NA,NA,"Pagurus setosus (setose hermit)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5105140100,NA,NA,"snail Admete sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,5105140100,"snail Admete sp.","Gastropod","Gastropod","Gastropod","Snail","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
8788040000,22900,NA,"dreamer Oneirodidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,8788040000,"dreamer Oneirodidae","Oneirodidae",NA,NA,"Prickle squish round","Forage.fish","Shelf.forage","fish_other","Miscellaneous_deep-sea_fish","fish_other","fish_other"
6169991100,NA,NA,"Melitidae (amphipod) Melitoides sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,6169991100,"Melitidae (amphipod) Melitoides sp.","Gammaridea","Gammaridea","Amphipoda","Pel Amph","Amphipods","Pred.zoop","amphipods","Pelagic_amphipods","amphipods","amphipods"
8831080804,20041,NA,"vetern poacher Podothecus veternus",NA,NA,NA,NA,NA,NA,NA,NA,NA,8831080804,"vetern poacher Podothecus veternus","Poachers","Agonidae","Agonidae","Prickle squish round","Forage.fish","Shelf.forage","fish_other","Shelf_demersals","fish_other","fish_other"
8842120401,23866,NA,"Slender cockscomb Anoplarchus insignis",NA,NA,NA,NA,NA,NA,NA,NA,NA,8842120401,"Slender cockscomb Anoplarchus insignis","Stichaeidae","Stichaeidae","Stichaeidae","Managed Forage","Forage.fish","Shelf.forage","fish_other","Shelf_forage_fish","fish_other","fish_other"
8831020100,NA,NA,"Archaulus sp. Cottidae (sculpin)",NA,NA,NA,NA,NA,NA,NA,NA,NA,8831020100,"Archaulus sp. Cottidae (sculpin)","Misc_sculpin","Cottid","Cottid","Sculpin","Forage.fish","Misc.fish.shallow","fish_other","Shelf_demersals","fish_other","fish_other"
5708070101,78030,NA,"flapjack devilfish Opisthoteuthis californiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,5708070101,"flapjack devilfish Opisthoteuthis californiana","Octopoda","Octopoda","Octopoda","Octopus","Octopus","Motile.epifauna","benthos","Octopus","benthos","Octopus"
6179160504,66032,NA,"Aleutian coastal shrimp (shrimp) Heptacarpus maxil",NA,NA,NA,NA,NA,NA,NA,NA,NA,6179160504,"Aleutian coastal shrimp (shrimp) Heptacarpus maxil","Hippolytidae_shrimp","Hippolytidae (shrimp)","Shrimp","NP Shrimp","Shrimp","Benthic.zoop","zoop_other","Motile_epifauna","zoop_other","zoop_other"
5707230201,79340,NA,"Galiteuthis phyllura",NA,NA,NA,NA,NA,NA,NA,NA,NA,5707230201,"Galiteuthis phyllura","Misc_squid",NA,"Teuthida","Squid","Forage.fish","Squids","squids","Squid","fish_other","squids"
6162020101,NA,NA,"Idoteidae (isopod) Saduria entomon",NA,NA,NA,NA,NA,NA,NA,NA,NA,6162020101,"Idoteidae (isopod) Saduria entomon","Isopoda","Isopoda","Other","Misc. Crustacean","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
6169120200,NA,NA,"Calliopiidae Calliopius sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,6169120200,"Calliopiidae Calliopius sp.","Gammaridea","Gammaridea","Amphipoda","Benth Amph","Amphipods","Benthic.zoop","amphipods","Motile_epifauna","amphipods","amphipods"
6169200802,60105,NA,"Eusiridae Eusirus cuspidatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,6169200802,"Eusiridae Eusirus cuspidatus","Gammaridea","Gammaridea","Amphipoda","Benth Amph","Amphipods","Benthic.zoop","amphipods","Motile_epifauna","amphipods","amphipods"
6169200800,NA,NA,"Eusiridae (amphipod) Eusirus sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,6169200800,"Eusiridae (amphipod) Eusirus sp.","Gammaridea","Gammaridea","Amphipoda","Benth Amph","Amphipods","Benthic.zoop","amphipods","Motile_epifauna","amphipods","amphipods"
8818010000,NA,NA,"Stickleback Gasterosteidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,8818010000,"Stickleback Gasterosteidae","Sticklebacks","Misc Teleost","Misc Teleost","Prickle squish round","Forage.fish","Shelf.forage","fish_other","Shelf_forage_fish","fish_other","fish_other"
6169429800,NA,NA,"Phoxocephalidae (amphipod) Foxiphalus sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,6169429800,"Phoxocephalidae (amphipod) Foxiphalus sp.","Gammaridea","Gammaridea","Amphipoda","Pel Amph","Amphipods","Pred.zoop","amphipods","Pelagic_amphipods","amphipods","amphipods"
6169069900,NA,NA,"Aoridae (amphipod) Unciola sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,6169069900,"Aoridae (amphipod) Unciola sp.","Gammaridea","Gammaridea","Amphipoda","Benth Amph","Amphipods","Benthic.zoop","amphipods","Motile_epifauna","amphipods","amphipods"
6179160399,66205,NA,"Cleaner lebbid (shrimp) Lebbeus mundus",NA,NA,NA,NA,NA,NA,NA,NA,NA,6179160399,"Cleaner lebbid (shrimp) Lebbeus mundus","Hippolytidae_shrimp","Hippolytidae (shrimp)","Shrimp","NP Shrimp","Shrimp","Benthic.zoop","zoop_other","Motile_epifauna","zoop_other","zoop_other"
5001130210,NA,NA,"polychaete Eteone cf ornata",NA,NA,NA,NA,NA,NA,NA,NA,NA,5001130210,"polychaete Eteone cf ornata","Phyllodocidae","Polychaeta","Polychaeta","Polychaete","Polychaete","Infauna","benthos","Infauna","benthos","Polychaete"
5001210000,NA,NA,"polychaete Hesionidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,5001210000,"polychaete Hesionidae","Hesionidae","Polychaeta","Polychaeta","Polychaete","Polychaete","Infauna","benthos","Infauna","benthos","Polychaete"
6169430405,NA,NA,"Pleustidae (amphipod) Pleustes panoplus",NA,NA,NA,NA,NA,NA,NA,NA,NA,6169430405,"Pleustidae (amphipod) Pleustes panoplus","Gammaridea","Gammaridea","Amphipoda","Pel Amph","Amphipods","Pred.zoop","amphipods","Pelagic_amphipods","amphipods","amphipods"
6169069901,NA,NA,"Aoridae (amphipod) Unciola leucopis",NA,NA,NA,NA,NA,NA,NA,NA,NA,6169069901,"Aoridae (amphipod) Unciola leucopis","Gammaridea","Gammaridea","Amphipoda","Benth Amph","Amphipods","Benthic.zoop","amphipods","Motile_epifauna","amphipods","amphipods"
6170010101,NA,NA,"Hyperiidae (amphipod) Hyperia galba",NA,NA,NA,NA,NA,NA,NA,NA,NA,6170010101,"Hyperiidae (amphipod) Hyperia galba","Hyperiidea","Hyperiidea","Amphipoda","Pel Amph","Amphipods","Pred.zoop","amphipods","Pelagic_amphipods","amphipods","amphipods"
6169159900,NA,NA,"Corophiidae (amphipod) Crassicorophium sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,6169159900,"Corophiidae (amphipod) Crassicorophium sp.","Gammaridea","Gammaridea","Amphipoda","Benth Amph","Amphipods","Benthic.zoop","amphipods","Motile_epifauna","amphipods","amphipods"
6179220501,66605,NA,"Sevenline Shrimp Sabinea septemcarinata",NA,NA,NA,NA,NA,NA,NA,NA,NA,6179220501,"Sevenline Shrimp Sabinea septemcarinata","Crangonidae_shrimp","Crangonidae (shrimp)","Shrimp","NP Shrimp","Shrimp","Benthic.zoop","zoop_other","Motile_epifauna","zoop_other","zoop_other"
6118050400,NA,NA,"Clausocalanidae (copepod) Microcalanus sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,6118050400,"Clausocalanidae (copepod) Microcalanus sp.","Copepoda","Copepoda","Copepoda","Copepod","Copepods","Copepods","copepods","Small_copepods","copepods","copepods"
6118200203,NA,NA,"Temoridae (copepod) Eurytemora herdmani",NA,NA,NA,NA,NA,NA,NA,NA,NA,6118200203,"Temoridae (copepod) Eurytemora herdmani","Copepoda","Copepoda","Copepoda","Copepod","Copepods","Copepods","copepods","Small_copepods","copepods","copepods"
6118200000,NA,NA,"Temoridae (copepod) ",NA,NA,NA,NA,NA,NA,NA,NA,NA,6118200000,"Temoridae (copepod) ","Copepoda","Copepoda","Copepoda","Copepod","Copepods","Copepods","copepods","Small_copepods","copepods","copepods"
6118050402,NA,NA,"Clausocalanidae (copepod) Microcalanus pygmaeus",NA,NA,NA,NA,NA,NA,NA,NA,NA,6118050402,"Clausocalanidae (copepod) Microcalanus pygmaeus","Copepoda","Copepoda","Copepoda","Copepod","Copepods","Copepods","copepods","Small_copepods","copepods","copepods"
6169950399,NA,NA,"Uristidae (amphipod) Anonyx gurjanovai",NA,NA,NA,NA,NA,NA,NA,NA,NA,6169950399,"Uristidae (amphipod) Anonyx gurjanovai","Gammaridea","Gammaridea","Amphipoda","Pel Amph","Amphipods","Pred.zoop","amphipods","Pelagic_amphipods","amphipods","amphipods"
6169345601,NA,NA,"Lysianassidae (amphipod) Wecomedon similis",NA,NA,NA,NA,NA,NA,NA,NA,NA,6169345601,"Lysianassidae (amphipod) Wecomedon similis","Gammaridea","Gammaridea","Amphipoda","Benth Amph","Amphipods","Benthic.zoop","amphipods","Motile_epifauna","amphipods","amphipods"
6179160398,66202,NA,"false candy-stripe Lebbeus acudactylus",NA,NA,NA,NA,NA,NA,NA,NA,NA,6179160398,"false candy-stripe Lebbeus acudactylus","Hippolytidae_shrimp","Hippolytidae (shrimp)","Shrimp","NP Shrimp","Shrimp","Benthic.zoop","zoop_other","Motile_epifauna","zoop_other","zoop_other"
6179160299,66169,NA,"Hippolytidae (shrimp) Spirontocaris intermedia",NA,NA,NA,NA,NA,NA,NA,NA,NA,6179160299,"Hippolytidae (shrimp) Spirontocaris intermedia","Hippolytidae_shrimp","Hippolytidae (shrimp)","Shrimp","NP Shrimp","Shrimp","Benthic.zoop","zoop_other","Motile_epifauna","zoop_other","zoop_other"
6169440106,NA,NA,"Podoceridae (amphipod) Dulichia spinosissima",NA,NA,NA,NA,NA,NA,NA,NA,NA,6169440106,"Podoceridae (amphipod) Dulichia spinosissima","Gammaridea","Gammaridea","Amphipoda","Benth Amph","Amphipods","Benthic.zoop","amphipods","Motile_epifauna","amphipods","amphipods"
6169010100,NA,NA,"Iphimediidae (amphipod) Acanthonotozoma sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,6169010100,"Iphimediidae (amphipod) Acanthonotozoma sp.","Gammaridea","Gammaridea","Amphipoda","Benth Amph","Amphipods","Benthic.zoop","amphipods","Motile_epifauna","amphipods","amphipods"
6169120405,NA,NA,"Calliopiidae (amphipod) Halirages nilssoni",NA,NA,NA,NA,NA,NA,NA,NA,NA,6169120405,"Calliopiidae (amphipod) Halirages nilssoni","Gammaridea","Gammaridea","Amphipoda","Benth Amph","Amphipods","Benthic.zoop","amphipods","Motile_epifauna","amphipods","amphipods"
6170030101,NA,NA,"Phronimidae (amphipod) Phronima sedentaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,6170030101,"Phronimidae (amphipod) Phronima sedentaria","Hyperiidea","Hyperiidea","Amphipoda","Pel Amph","Amphipods","Pred.zoop","amphipods","Pelagic_amphipods","amphipods","amphipods"
8826010137,30550,NA,"pygmy rockfish Sebastes wilsoni",NA,NA,NA,NA,NA,NA,NA,NA,NA,8826010137,"pygmy rockfish Sebastes wilsoni","Misc_rockfish","Sebastes","Sebastes","Sebastes","Forage.fish","Rockfish","fish_other","Slope_rockfish","fish_other","fish_other"
5102040000,NA,NA,"Limpet Fissurellidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,5102040000,"Limpet Fissurellidae","Gastropod","Gastropod","Gastropod","Snail","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
6169343200,NA,NA,"Scopelocheiridae (amphipod) Paracallisoma spp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,6169343200,"Scopelocheiridae (amphipod) Paracallisoma spp.","Gammaridea","Gammaridea","Amphipoda","Benth Amph","Amphipods","Benthic.zoop","amphipods","Motile_epifauna","amphipods","amphipods"
6169220100,NA,NA,"Eohaustorius sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,6169220100,"Eohaustorius sp.","Gammaridea","Gammaridea","Amphipoda","Benth Amph","Amphipods","Benthic.zoop","amphipods","Motile_epifauna","amphipods","amphipods"
8755010401,23252,NA,"Salvelinus malma Dolly Varden",NA,NA,NA,NA,NA,NA,NA,NA,NA,8755010401,"Salvelinus malma Dolly Varden","dolly_varden","Salmonidae","Salmonidae","Salmon","Forage.fish","Salmon","fish_other","MISC_NA","fish_other","fish_other"
8127010800,NA,NA,"brittle star Stegophiura sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,8127010800,"brittle star Stegophiura sp.","Brittle_star","Brittle Star","Benthos","Brittle Star","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
6179221400,NA,NA,"Crangonidae (shrimp) Neocrangon sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,6179221400,"Crangonidae (shrimp) Neocrangon sp.","Crangonidae_shrimp","Crangonidae (shrimp)","Shrimp","NP Shrimp","Shrimp","Benthic.zoop","zoop_other","Motile_epifauna","zoop_other","zoop_other"
6179160298,NA,NA,"Blunt bladed shrimp Spirontocaris truncata",NA,NA,NA,NA,NA,NA,NA,NA,NA,6179160298,"Blunt bladed shrimp Spirontocaris truncata","Hippolytidae_shrimp","Hippolytidae (shrimp)","Shrimp","NP Shrimp","Shrimp","Benthic.zoop","zoop_other","Motile_epifauna","zoop_other","zoop_other"
8845010111,20203,NA,"sandlance Ammodytes personatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,8845010111,"sandlance Ammodytes personatus","Sandlances","Ammodytidae","Ammodytidae","Sandlance","Forage.fish","Shelf.forage","fish_other","Pacific_sandlance","fish_other","fish_other"
6183100099,NA,NA,"Galatheoidea (superfamily)",NA,NA,NA,NA,NA,NA,NA,NA,NA,6183100099,"Galatheoidea (superfamily)","Galatheoidea","Misc Anomura","Misc Crab","Misc. Crab","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
8117030201,81742,NA,"purple-orange star Asterias amurensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,8117030201,"purple-orange star Asterias amurensis","Sea_star","Misc Echinoderm","Benthos","Sea Star","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
6145010100,NA,NA,"Nebaliidae (Leptostraca) Nebalia sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,6145010100,"Nebaliidae (Leptostraca) Nebalia sp.","Misc_Malacostraca","Misc Crustacea","Other","Mysid","Shrimp","Benthic.zoop","zoop_other","Mysids","zoop_other","Mysid"
6179160509,NA,NA,"Slenderbeak coastal shrimp Heptacarpus flexus",NA,NA,NA,NA,NA,NA,NA,NA,NA,6179160509,"Slenderbeak coastal shrimp Heptacarpus flexus","Hippolytidae_shrimp","Hippolytidae (shrimp)","Shrimp","NP Shrimp","Shrimp","Benthic.zoop","zoop_other","Motile_epifauna","zoop_other","zoop_other"
6169940105,NA,NA,"Atylidae (amphipod) Atylus collingi",NA,NA,NA,NA,NA,NA,NA,NA,NA,6169940105,"Atylidae (amphipod) Atylus collingi","Gammaridea","Gammaridea","Amphipoda","Pel Amph","Amphipods","Pred.zoop","amphipods","Pelagic_amphipods","amphipods","amphipods"
6169960800,NA,NA,"Maeridae (amphipod) Maera sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,6169960800,"Maeridae (amphipod) Maera sp.","Gammaridea","Gammaridea","Amphipoda","Pel Amph","Amphipods","Pred.zoop","amphipods","Pelagic_amphipods","amphipods","amphipods"
6169960802,NA,NA,"Maeridae  (amphipod) Maera loveni",NA,NA,NA,NA,NA,NA,NA,NA,NA,6169960802,"Maeridae  (amphipod) Maera loveni","Gammaridea","Gammaridea","Amphipoda","Pel Amph","Amphipods","Pred.zoop","amphipods","Pelagic_amphipods","amphipods","amphipods"
6169991000,60132,NA,"Melitidae (amphipod) Melita sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,6169991000,"Melitidae (amphipod) Melita sp.","Gammaridea","Gammaridea","Amphipoda","Pel Amph","Amphipods","Pred.zoop","amphipods","Pelagic_amphipods","amphipods","amphipods"
