"SPECIES_CODE","SPECIES_NAME","COMMON_NAME","YEAR_ADDED","RACE.ebs","SCIENTIFIC.ebs","COMMON.ebs","ECOPATH_Num.ebs","ECOPATH_Name.ebs","EXPLORE_Name.ebs","RACE.goa","SCIENTIFIC.goa","COMMON.goa","ECOPATH_Num.goa","ECOPATH_Name.goa","RACE.ai","SCIENTIFIC.ai","COMMON.ai","ECOPATH_Num.ai","ECOPATH_Name.ai","PHYLUM_TAXON","CLASS_TAXON","ORDER_TAXON","FAMILY_TAXON","GENUS_TAXON","SPECIES_TAXON","NODC","RACE","NORPAC","NAME","IDLEVEL","MSVPA_PRED","MSVPA_PREY","ECOPATH_PRED","ECOPATH_PREY.x","GOAPOLL_PRED","GOAPOLL_PREY","BSIERP_PRED","BSIERP_PREY","NODC_CODE","BASE_NAME","LENFEST_NAME","WEBSITE_NAME","CRAB_TEAM","ECOPATH_PREY.y","EBS_CRAB","GOA_MED","HUDSON","EGOA","TROY","SSC_2023"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8741200102,NA,561,"Avocettina infans (Blackline snipe eel)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH",8741200102,"Avocettina infans (Blackline snipe eel)","Snipe_eel","Misc Teleost","Misc Teleost","Prickle squish round","Forage.fish","Shelf.forage","fish_other","Miscellaneous_deep-sea_fish","fish_other","fish_other"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.793e+09,NA,1,"Zoacoiidei ",0,NA,"MISC. PREY","Eelpout","Eelpout",NA,"Eelpout",NA,"Eelpout",8.793e+09,"Zoacoiidei ","General_eelpouts","Zoarcoidae","Zoarcoidae","Eelpout","Forage.fish","Motile.epifauna","fish_other","Slope_demersals","fish_other","fish_other"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8808020205,NA,291,"Poromitra curilensis (Bigscale)",0,NA,"MISC. PREY","Prickle squish deep","Prickle squish deep",NA,"ROUNDFISH",NA,"ROUNDFISH",8808020205,"Poromitra curilensis (Bigscale)","Melamphaedae","Misc Teleost","Misc Teleost","Prickle squish deep","Forage.fish","Basin.forage","fish_other","Slope_forage_fish","fish_other","fish_other"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5001920000,NA,1,"Scolacida (polychaete) ",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA",5001920000,"Scolacida (polychaete) ","Scolacida","Polychaeta","Polychaeta","Polychaete","Polychaete","Infauna","benthos","Infauna","benthos","Polychaete"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5001930000,NA,1,"Aphroditoidea (polychaete) ",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA",5001930000,"Aphroditoidea (polychaete) ","Aphroditoidea","Polychaeta","Polychaeta","Polychaete","Polychaete","Infauna","benthos","Infauna","benthos","Polychaete"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5001940000,NA,1,"Spionida (polychaete) ",0,NA,"MISC. PREY","Polychaete","Polychaete",NA,"INFAUNA",NA,"INFAUNA",5001940000,"Spionida (polychaete) ","Spionida","Polychaeta","Polychaeta","Polychaete","Polychaete","Infauna","benthos","Infauna","benthos","Polychaete"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5708010198,NA,NA,"Benthoctopus sibiricus (Octopodidae)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6183060299,NA,NA,"Pagurus setosus (setose hermit)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5105140100,NA,NA,"snail Admete sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,5105140100,"snail Admete sp.","Gastropod","Gastropod","Gastropod","Snail","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6169991100,NA,NA,"Melitidae (amphipod) Melitoides sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,6169991100,"Melitidae (amphipod) Melitoides sp.","Gammaridea","Gammaridea","Amphipoda","Pel Amph","Amphipods","Pred.zoop","amphipods","Pelagic_amphipods","amphipods","amphipods"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8831020100,NA,NA,"Archaulus sp. Cottidae (sculpin)",NA,NA,NA,NA,NA,NA,NA,NA,NA,8831020100,"Archaulus sp. Cottidae (sculpin)","Misc_sculpin","Cottid","Cottid","Sculpin","Forage.fish","Misc.fish.shallow","fish_other","Shelf_demersals","fish_other","fish_other"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6162020101,NA,NA,"Idoteidae (isopod) Saduria entomon",NA,NA,NA,NA,NA,NA,NA,NA,NA,6162020101,"Idoteidae (isopod) Saduria entomon","Isopoda","Isopoda","Other","Misc. Crustacean","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6169120200,NA,NA,"Calliopiidae Calliopius sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,6169120200,"Calliopiidae Calliopius sp.","Gammaridea","Gammaridea","Amphipoda","Benth Amph","Amphipods","Benthic.zoop","amphipods","Motile_epifauna","amphipods","amphipods"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6169200800,NA,NA,"Eusiridae (amphipod) Eusirus sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,6169200800,"Eusiridae (amphipod) Eusirus sp.","Gammaridea","Gammaridea","Amphipoda","Benth Amph","Amphipods","Benthic.zoop","amphipods","Motile_epifauna","amphipods","amphipods"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8818010000,NA,NA,"Stickleback Gasterosteidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,8818010000,"Stickleback Gasterosteidae","Sticklebacks","Misc Teleost","Misc Teleost","Prickle squish round","Forage.fish","Shelf.forage","fish_other","Shelf_forage_fish","fish_other","fish_other"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6169429800,NA,NA,"Phoxocephalidae (amphipod) Foxiphalus sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,6169429800,"Phoxocephalidae (amphipod) Foxiphalus sp.","Gammaridea","Gammaridea","Amphipoda","Pel Amph","Amphipods","Pred.zoop","amphipods","Pelagic_amphipods","amphipods","amphipods"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6169069900,NA,NA,"Aoridae (amphipod) Unciola sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,6169069900,"Aoridae (amphipod) Unciola sp.","Gammaridea","Gammaridea","Amphipoda","Benth Amph","Amphipods","Benthic.zoop","amphipods","Motile_epifauna","amphipods","amphipods"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5001130210,NA,NA,"polychaete Eteone cf ornata",NA,NA,NA,NA,NA,NA,NA,NA,NA,5001130210,"polychaete Eteone cf ornata","Phyllodocidae","Polychaeta","Polychaeta","Polychaete","Polychaete","Infauna","benthos","Infauna","benthos","Polychaete"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5001210000,NA,NA,"polychaete Hesionidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,5001210000,"polychaete Hesionidae","Hesionidae","Polychaeta","Polychaeta","Polychaete","Polychaete","Infauna","benthos","Infauna","benthos","Polychaete"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6169430405,NA,NA,"Pleustidae (amphipod) Pleustes panoplus",NA,NA,NA,NA,NA,NA,NA,NA,NA,6169430405,"Pleustidae (amphipod) Pleustes panoplus","Gammaridea","Gammaridea","Amphipoda","Pel Amph","Amphipods","Pred.zoop","amphipods","Pelagic_amphipods","amphipods","amphipods"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6169069901,NA,NA,"Aoridae (amphipod) Unciola leucopis",NA,NA,NA,NA,NA,NA,NA,NA,NA,6169069901,"Aoridae (amphipod) Unciola leucopis","Gammaridea","Gammaridea","Amphipoda","Benth Amph","Amphipods","Benthic.zoop","amphipods","Motile_epifauna","amphipods","amphipods"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6170010101,NA,NA,"Hyperiidae (amphipod) Hyperia galba",NA,NA,NA,NA,NA,NA,NA,NA,NA,6170010101,"Hyperiidae (amphipod) Hyperia galba","Hyperiidea","Hyperiidea","Amphipoda","Pel Amph","Amphipods","Pred.zoop","amphipods","Pelagic_amphipods","amphipods","amphipods"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6169159900,NA,NA,"Corophiidae (amphipod) Crassicorophium sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,6169159900,"Corophiidae (amphipod) Crassicorophium sp.","Gammaridea","Gammaridea","Amphipoda","Benth Amph","Amphipods","Benthic.zoop","amphipods","Motile_epifauna","amphipods","amphipods"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6118050400,NA,NA,"Clausocalanidae (copepod) Microcalanus sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,6118050400,"Clausocalanidae (copepod) Microcalanus sp.","Copepoda","Copepoda","Copepoda","Copepod","Copepods","Copepods","copepods","Small_copepods","copepods","copepods"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6118200203,NA,NA,"Temoridae (copepod) Eurytemora herdmani",NA,NA,NA,NA,NA,NA,NA,NA,NA,6118200203,"Temoridae (copepod) Eurytemora herdmani","Copepoda","Copepoda","Copepoda","Copepod","Copepods","Copepods","copepods","Small_copepods","copepods","copepods"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6118200000,NA,NA,"Temoridae (copepod) ",NA,NA,NA,NA,NA,NA,NA,NA,NA,6118200000,"Temoridae (copepod) ","Copepoda","Copepoda","Copepoda","Copepod","Copepods","Copepods","copepods","Small_copepods","copepods","copepods"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6118050402,NA,NA,"Clausocalanidae (copepod) Microcalanus pygmaeus",NA,NA,NA,NA,NA,NA,NA,NA,NA,6118050402,"Clausocalanidae (copepod) Microcalanus pygmaeus","Copepoda","Copepoda","Copepoda","Copepod","Copepods","Copepods","copepods","Small_copepods","copepods","copepods"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6169950399,NA,NA,"Uristidae (amphipod) Anonyx gurjanovai",NA,NA,NA,NA,NA,NA,NA,NA,NA,6169950399,"Uristidae (amphipod) Anonyx gurjanovai","Gammaridea","Gammaridea","Amphipoda","Pel Amph","Amphipods","Pred.zoop","amphipods","Pelagic_amphipods","amphipods","amphipods"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6169345601,NA,NA,"Lysianassidae (amphipod) Wecomedon similis",NA,NA,NA,NA,NA,NA,NA,NA,NA,6169345601,"Lysianassidae (amphipod) Wecomedon similis","Gammaridea","Gammaridea","Amphipoda","Benth Amph","Amphipods","Benthic.zoop","amphipods","Motile_epifauna","amphipods","amphipods"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6169440106,NA,NA,"Podoceridae (amphipod) Dulichia spinosissima",NA,NA,NA,NA,NA,NA,NA,NA,NA,6169440106,"Podoceridae (amphipod) Dulichia spinosissima","Gammaridea","Gammaridea","Amphipoda","Benth Amph","Amphipods","Benthic.zoop","amphipods","Motile_epifauna","amphipods","amphipods"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6169010100,NA,NA,"Iphimediidae (amphipod) Acanthonotozoma sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,6169010100,"Iphimediidae (amphipod) Acanthonotozoma sp.","Gammaridea","Gammaridea","Amphipoda","Benth Amph","Amphipods","Benthic.zoop","amphipods","Motile_epifauna","amphipods","amphipods"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6169120405,NA,NA,"Calliopiidae (amphipod) Halirages nilssoni",NA,NA,NA,NA,NA,NA,NA,NA,NA,6169120405,"Calliopiidae (amphipod) Halirages nilssoni","Gammaridea","Gammaridea","Amphipoda","Benth Amph","Amphipods","Benthic.zoop","amphipods","Motile_epifauna","amphipods","amphipods"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6170030101,NA,NA,"Phronimidae (amphipod) Phronima sedentaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,6170030101,"Phronimidae (amphipod) Phronima sedentaria","Hyperiidea","Hyperiidea","Amphipoda","Pel Amph","Amphipods","Pred.zoop","amphipods","Pelagic_amphipods","amphipods","amphipods"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5102040000,NA,NA,"Limpet Fissurellidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,5102040000,"Limpet Fissurellidae","Gastropod","Gastropod","Gastropod","Snail","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6169343200,NA,NA,"Scopelocheiridae (amphipod) Paracallisoma spp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,6169343200,"Scopelocheiridae (amphipod) Paracallisoma spp.","Gammaridea","Gammaridea","Amphipoda","Benth Amph","Amphipods","Benthic.zoop","amphipods","Motile_epifauna","amphipods","amphipods"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6169220100,NA,NA,"Eohaustorius sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,6169220100,"Eohaustorius sp.","Gammaridea","Gammaridea","Amphipoda","Benth Amph","Amphipods","Benthic.zoop","amphipods","Motile_epifauna","amphipods","amphipods"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8127010800,NA,NA,"brittle star Stegophiura sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,8127010800,"brittle star Stegophiura sp.","Brittle_star","Brittle Star","Benthos","Brittle Star","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6179221400,NA,NA,"Crangonidae (shrimp) Neocrangon sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,6179221400,"Crangonidae (shrimp) Neocrangon sp.","Crangonidae_shrimp","Crangonidae (shrimp)","Shrimp","NP Shrimp","Shrimp","Benthic.zoop","zoop_other","Motile_epifauna","zoop_other","zoop_other"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6179160298,NA,NA,"Blunt bladed shrimp Spirontocaris truncata",NA,NA,NA,NA,NA,NA,NA,NA,NA,6179160298,"Blunt bladed shrimp Spirontocaris truncata","Hippolytidae_shrimp","Hippolytidae (shrimp)","Shrimp","NP Shrimp","Shrimp","Benthic.zoop","zoop_other","Motile_epifauna","zoop_other","zoop_other"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6183100099,NA,NA,"Galatheoidea (superfamily)",NA,NA,NA,NA,NA,NA,NA,NA,NA,6183100099,"Galatheoidea (superfamily)","Galatheoidea","Misc Anomura","Misc Crab","Misc. Crab","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6145010100,NA,NA,"Nebaliidae (Leptostraca) Nebalia sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,6145010100,"Nebaliidae (Leptostraca) Nebalia sp.","Misc_Malacostraca","Misc Crustacea","Other","Mysid","Shrimp","Benthic.zoop","zoop_other","Mysids","zoop_other","Mysid"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6179160509,NA,NA,"Slenderbeak coastal shrimp Heptacarpus flexus",NA,NA,NA,NA,NA,NA,NA,NA,NA,6179160509,"Slenderbeak coastal shrimp Heptacarpus flexus","Hippolytidae_shrimp","Hippolytidae (shrimp)","Shrimp","NP Shrimp","Shrimp","Benthic.zoop","zoop_other","Motile_epifauna","zoop_other","zoop_other"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6169940105,NA,NA,"Atylidae (amphipod) Atylus collingi",NA,NA,NA,NA,NA,NA,NA,NA,NA,6169940105,"Atylidae (amphipod) Atylus collingi","Gammaridea","Gammaridea","Amphipoda","Pel Amph","Amphipods","Pred.zoop","amphipods","Pelagic_amphipods","amphipods","amphipods"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6169960800,NA,NA,"Maeridae (amphipod) Maera sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,6169960800,"Maeridae (amphipod) Maera sp.","Gammaridea","Gammaridea","Amphipoda","Pel Amph","Amphipods","Pred.zoop","amphipods","Pelagic_amphipods","amphipods","amphipods"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6169960802,NA,NA,"Maeridae  (amphipod) Maera loveni",NA,NA,NA,NA,NA,NA,NA,NA,NA,6169960802,"Maeridae  (amphipod) Maera loveni","Gammaridea","Gammaridea","Amphipoda","Pel Amph","Amphipods","Pred.zoop","amphipods","Pelagic_amphipods","amphipods","amphipods"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6169121401,NA,NA,"Calliopiidae (amphipod) Weyprechtia heugleni",NA,NA,NA,NA,NA,NA,NA,NA,NA,6169121401,"Calliopiidae (amphipod) Weyprechtia heugleni","Gammaridea","Gammaridea","Amphipoda","Benth Amph","Amphipods","Benthic.zoop","amphipods","Motile_epifauna","amphipods","amphipods"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6169970200,NA,NA,"Pontoporeiidae (amphipod) Pontoporeia sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,6169970200,"Pontoporeiidae (amphipod) Pontoporeia sp.","Gammaridea","Gammaridea","Amphipoda","Pel Amph","Amphipods","Pred.zoop","amphipods","Pelagic_amphipods","amphipods","amphipods"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6169970201,NA,NA,"Pontoporeiidae (amphipod) Pontoporeia femorata",NA,NA,NA,NA,NA,NA,NA,NA,NA,6169970201,"Pontoporeiidae (amphipod) Pontoporeia femorata","Gammaridea","Gammaridea","Amphipoda","Pel Amph","Amphipods","Pred.zoop","amphipods","Pelagic_amphipods","amphipods","amphipods"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6169934700,NA,NA,"Valettiopsidae (amphipod) Valettiopsis sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,6169934700,"Valettiopsidae (amphipod) Valettiopsis sp.","Gammaridea","Gammaridea","Amphipoda","Pel Amph","Amphipods","Pred.zoop","amphipods","Pelagic_amphipods","amphipods","amphipods"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6169925401,NA,NA,"Alicellidae (amphipod) Alicella gigantea",NA,NA,NA,NA,NA,NA,NA,NA,NA,6169925401,"Alicellidae (amphipod) Alicella gigantea","Gammaridea","Gammaridea","Amphipoda","Pel Amph","Amphipods","Pred.zoop","amphipods","Pelagic_amphipods","amphipods","amphipods"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5001640202,NA,NA,"Oweniidae (polychaete) Galathowenia oculata",NA,NA,NA,NA,NA,NA,NA,NA,NA,5001640202,"Oweniidae (polychaete) Galathowenia oculata","Oweniidae","Polychaeta","Polychaeta","Polychaete","Polychaete","Infauna","benthos","Infauna","benthos","Polychaete"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5001130102,NA,NA,"Phyllodocidae (polychaete) Phyllodoce groenlandica",NA,NA,NA,NA,NA,NA,NA,NA,NA,5001130102,"Phyllodocidae (polychaete) Phyllodoce groenlandica","Phyllodocidae","Polychaeta","Polychaeta","Polychaete","Polychaete","Infauna","benthos","Infauna","benthos","Polychaete"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8831090888,22000,NA,"Liparidae (snailfish)",NA,NA,NA,NA,NA,NA,NA,NA,NA,8831090888,"Liparidae (snailfish)","Snailfish","Cyclopteridae","Cyclopteridae","Prickle squish round","Forage.fish","Shelf.forage","fish_other","Shelf_demersals","fish_other","fish_other"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6169280100,NA,NA,"Gammarid Isopod (Maera sp) Maera sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,6169280100,"Gammarid Isopod (Maera sp) Maera sp.","Gammaridea",NA,"Amphipoda","Benth Amph","Amphipods","Benthic.zoop","amphipods","Motile_epifauna","amphipods","amphipods"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6169991002,NA,NA,"Melitidae (amphipod) Melita formosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,6169991002,"Melitidae (amphipod) Melita formosa","Gammaridea","Gammaridea","Amphipoda","Pel Amph","Amphipods","Pred.zoop","amphipods","Pelagic_amphipods","amphipods","amphipods"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6169390000,NA,NA,"Gammarid amphipod Epimeriidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,6169390000,"Gammarid amphipod Epimeriidae","Gammaridea","Gammaridea","Amphipoda","Benth Amph","Amphipods","Benthic.zoop","amphipods","Motile_epifauna","amphipods","amphipods"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6154040104,NA,NA,"Cumacean Leucon magnadentatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,6154040104,"Cumacean Leucon magnadentatus","Cumacea","Cumacea","Other","Misc. Crustacean","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5001620200,NA,NA,"Polychaete Arenicola sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,5001620200,"Polychaete Arenicola sp.","Arenicolidae","Polychaeta","Polychaeta","Polychaete","Polychaete","Infauna","benthos","Infauna","benthos","Polychaete"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5103769900,NA,NA,"Snail Euspira sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,5103769900,"Snail Euspira sp.","Gastropod","Gastropod","Gastropod","Snail","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
