SPECIES_CODE,SPECIES_NAME,COMMON_NAME,ECOPATH_Name.goa,EGOA,FINAL_GOA,wgoa.wt,egoa.wt,PHYLUM_TAXON,CLASS_TAXON,ORDER_TAXON,FAMILY_TAXON,GENUS_TAXON,SPECIES_TAXON
83501,Astrophiura sp.,NA,NA,NA,Motile_epifauna,0,0,Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,Astrophiura,NA
83660,Amphiuridae,burrowing brittle star unid.,NA,Motile_epifauna,Motile_epifauna,0,0,Echinodermata,Ophiuroidea,Ophiurida,Amphiuridae,NA,NA
83661,Amphiura diomedeae,NA,NA,NA,Motile_epifauna,0,0,Echinodermata,Ophiuroidea,Ophiurida,Amphiuridae,Amphiura,diomedeae
83700,Amphiodia rossica,NA,NA,NA,Motile_epifauna,0,0,Echinodermata,Ophiuroidea,Ophiurida,Amphiuridae,Amphiodia,rossica
83701,Amphiodia sp.,NA,Brittle stars,NA,Motile_epifauna,1.628934835,0,Echinodermata,Ophiuroidea,Ophiurida,Amphiuridae,Amphiodia,NA
85000,Holothuroidea,sea cucumber unid.,Urchins dollars cucumbers,Motile_epifauna,Motile_epifauna,11054.61239,3707.364598,Echinodermata,Holothuroidea,NA,NA,NA,NA
85010,Cucumaria japonica,NA,Urchins dollars cucumbers,NA,Motile_epifauna,901.0139105,0,Echinodermata,Holothuroidea,Dendrochirotida,Cucumariidae,Cucumaria,japonica
85012,Ocnus sp.,NA,NA,NA,Motile_epifauna,0,0,Echinodermata,Holothuroidea,Dendrochirotida,Cucumariidae,Ocnus,NA
85013,Ocnus glacialis,NA,NA,NA,Motile_epifauna,0,0,Echinodermata,Holothuroidea,Dendrochirotida,Cucumariidae,Ocnus,glacialis
85015,Parastichopus sp.,NA,Urchins dollars cucumbers,NA,Motile_epifauna,679.8246387,105.9467433,Echinodermata,Holothuroidea,Aspidochirotida,Stichopodidae,Parastichopus,NA
85016,Apostichopus leukothele,giant orange cucumber,Urchins dollars cucumbers,NA,Motile_epifauna,33.51301902,87.11707289,Echinodermata,Holothuroidea,Aspidochirotida,Stichopodidae,Parastichopus,leukothele
85020,Apostichopus californicus,California sea cucumber,Urchins dollars cucumbers,NA,Motile_epifauna,17383.32432,3162.138475,Echinodermata,Holothuroidea,Aspidochirotida,Stichopodidae,Parastichopus,californicus
85060,Pseudostichopus sp.,NA,Urchins dollars cucumbers,NA,Motile_epifauna,1056.307895,706.9713824,Echinodermata,Holothuroidea,Aspidochirotida,Synallactidae,Pseudostichopus,NA
85070,Pseudostichopus mollis,sandy sea cucumber,Urchins dollars cucumbers,NA,Motile_epifauna,1692.529816,2777.59909,Echinodermata,Holothuroidea,Aspidochirotida,Synallactidae,Pseudostichopus,mollis
85080,Chiridota sp.,NA,NA,NA,Motile_epifauna,0,0,Echinodermata,Holothuroidea,Apodida,Chiridotidae,Chiridota,NA
85081,Chiridota albatrossii,NA,Urchins dollars cucumbers,NA,Motile_epifauna,1.688412428,0,Echinodermata,Holothuroidea,Apodida,Chiridotidae,Chiridota,albatrossii
85085,Myriotrochus rinkii,NA,NA,NA,Motile_epifauna,0,0,Echinodermata,Holothuroidea,Apodida,Myriotrochidae,Myriotrochus,rinkii
85110,Molpadia arenicola,NA,NA,NA,Motile_epifauna,0,0,Echinodermata,Holothuroidea,Molpadiida,Molpadiidae,Molpadia,arenicola
85115,Molpadia sp.,NA,Urchins dollars cucumbers,NA,Motile_epifauna,23.34980423,19.55382165,Echinodermata,Holothuroidea,Molpadiida,Molpadiidae,Molpadia,NA
85120,Molpadia intermedia,sweet sea potato,Urchins dollars cucumbers,NA,Motile_epifauna,1145.36163,288.7666194,Echinodermata,Holothuroidea,Molpadiida,Molpadiidae,Molpadia,intermedia
85166,Eupentacta sp.,NA,NA,NA,Motile_epifauna,0,0,Echinodermata,Holothuroidea,Dendrochirotida,Sclerodactylidae,Eupentacta,NA
85167,Eupentacta quinquesemita,NA,Urchins dollars cucumbers,NA,Motile_epifauna,0.554457166,0,Echinodermata,Holothuroidea,Dendrochirotida,Sclerodactylidae,Eupentacta,quinquesemita
85169,Pentamera lissoplaca,crescent sea cucumber,Urchins dollars cucumbers,Motile_epifauna,Motile_epifauna,70.19789676,0,Echinodermata,Holothuroidea,Dendrochirotida,Phyllophoridae,Pentamera,lissoplaca
85170,Pentamera sp.,NA,Urchins dollars cucumbers,Motile_epifauna,Motile_epifauna,0.243785422,0,Echinodermata,Holothuroidea,Dendrochirotida,Phyllophoridae,Pentamera,NA
85171,Pentamera sp. A (Clark 2006),NA,Urchins dollars cucumbers,NA,Motile_epifauna,1.056605295,0,Echinodermata,Holothuroidea,Dendrochirotida,Phyllophoridae,Pentamera,"sp. A (Clark, 2006)"
85175,Paracaudina chilensis,rattail sea cucumber,NA,NA,Motile_epifauna,0,0,Echinodermata,Holothuroidea,Molpadiida,Caudinidae,Paracaudina,chilensis
85180,Bathyplotes sp.,NA,Urchins dollars cucumbers,Motile_epifauna,Motile_epifauna,8152.202088,463.9368491,Echinodermata,Holothuroidea,Aspidochirotida,Synallactidae,Bathyplotes,NA
85200,Cucumaria sp.,NA,Urchins dollars cucumbers,NA,Motile_epifauna,940.7326411,1.305303915,Echinodermata,Holothuroidea,Dendrochirotida,Cucumariidae,Cucumaria,NA
85201,Cucumaria fallax,sea football,Urchins dollars cucumbers,Motile_epifauna,Motile_epifauna,19562.03592,1.646071924,Echinodermata,Holothuroidea,Dendrochirotida,Cucumariidae,Cucumaria,fallax
85202,Cucumaria frondosa,NA,Urchins dollars cucumbers,NA,Motile_epifauna,2841.808595,1.698854042,Echinodermata,Holothuroidea,Dendrochirotida,Cucumariidae,Cucumaria,frondosa
85203,Cucumariidae,cucumarid sea cucumbers,NA,NA,Motile_epifauna,0,0,Echinodermata,Holothuroidea,Dendrochirotida,Cucumariidae,NA,NA
85205,Apostichopus japonicus,NA,Urchins dollars cucumbers,NA,Motile_epifauna,13.77362939,7.329796321,Echinodermata,Holothuroidea,Aspidochirotida,Stichopodidae,Apostichopus,japonicus
85209,Psolidae,NA,Urchins dollars cucumbers,NA,Motile_epifauna,7.485547594,0.082627229,Echinodermata,Holothuroidea,Dendrochirotida,Psolidae,NA,NA
85210,Psolus sp.,NA,Urchins dollars cucumbers,Motile_epifauna,Motile_epifauna,477.015315,209.3202017,Echinodermata,Holothuroidea,Dendrochirotida,Psolidae,Psolus,NA
85211,Psolus phantapus,NA,Urchins dollars cucumbers,NA,Motile_epifauna,4.714373131,0,Echinodermata,Holothuroidea,Dendrochirotida,Psolidae,Psolus,phantapus
85212,Psolus chitonoides,NA,NA,NA,Motile_epifauna,0,0,Echinodermata,Holothuroidea,Dendrochirotida,Psolidae,Psolus,chitonoides
85213,Psolus sp. A (Clark 2006),NA,Urchins dollars cucumbers,NA,Motile_epifauna,2.07200587,0,Echinodermata,Holothuroidea,Dendrochirotida,Psolidae,Psolus,"sp. A (Clark, 2006)"
85219,Psolus fabricii,brownscaled sea cucumber,Urchins dollars cucumbers,NA,Motile_epifauna,61.53199886,0,Echinodermata,Holothuroidea,Dendrochirotida,Psolidae,Psolus,fabricii
85220,Psolus squamatus,whitescaled sea cucumber,Urchins dollars cucumbers,NA,Motile_epifauna,537.1828208,67.81881563,Echinodermata,Holothuroidea,Dendrochirotida,Psolidae,Psolus,squamatus
85221,Psolus peroni,NA,NA,NA,Motile_epifauna,0,0,Echinodermata,Holothuroidea,Dendrochirotida,Psolidae,Psolus,peroni
85222,Psolus japonicus,NA,Urchins dollars cucumbers,NA,Motile_epifauna,47.05935618,0,Echinodermata,Holothuroidea,Dendrochirotida,Psolidae,Psolus,japonicus
85224,Psolidium bullatum,NA,NA,NA,Motile_epifauna,0,0,Echinodermata,Holothuroidea,Dendrochirotida,Psolidae,Psolidium,bullatum
85260,Thyonidium sp.,NA,Urchins dollars cucumbers,NA,Motile_epifauna,5.001014732,0,Echinodermata,Holothuroidea,Dendrochirotida,Cucumariidae,Thyonidium,NA
85261,Thyonidium kurilensis,furry sea cucumber,NA,NA,Motile_epifauna,0,0,Echinodermata,Holothuroidea,Dendrochirotida,Cucumariidae,Thyonidium,kurilensis
85269,Pannychia sp.,NA,Urchins dollars cucumbers,NA,Motile_epifauna,1.788579619,0,Echinodermata,Holothuroidea,Elasipodida,Laetmogonidae,Pannychia,NA
85270,Pannychia moseleyi,deep sea papillate cucumber,Urchins dollars cucumbers,NA,Motile_epifauna,9.148041856,0.954474917,Echinodermata,Holothuroidea,Elasipodida,Laetmogonidae,Pannychia,moseleyi
85287,Synallactes sp. A (Clark 2006),NA,Urchins dollars cucumbers,NA,Motile_epifauna,0,4.804845174,Echinodermata,Holothuroidea,Aspidochirotida,Synallactidae,Synallactes,sp. A (Clark 2006)
85289,Synallactes sp.,NA,Urchins dollars cucumbers,NA,Motile_epifauna,155.0119695,0.251654376,Echinodermata,Holothuroidea,Aspidochirotida,Synallactidae,Synallactes,NA
85290,Synallactes challengeri,NA,Urchins dollars cucumbers,NA,Motile_epifauna,3083.98636,184.2703253,Echinodermata,Holothuroidea,Aspidochirotida,Synallactidae,Synallactes,challengeri
85310,Paelopatides confundens,swimming sea cucumber,NA,NA,Motile_epifauna,0,0,Echinodermata,Holothuroidea,NA,NA,Paelopatides,confundens
85410,Scotoplanes theeli,NA,NA,NA,Motile_epifauna,0,0,Echinodermata,Holothuroidea,Elasipodida,Elpidiidae,Scotoplanes,theeli
85411,Scotoplanes sp.,NA,NA,NA,Motile_epifauna,0,0,Echinodermata,Holothuroidea,Elasipodida,Elpidiidae,Scotoplanes,NA
90000,NA,NA,NA,NA,ZERO,0,0,NA,NA,NA,NA,NA,NA
91000,Porifera,sponge unid.,Sponges,Sessile_epifauna,Sessile_epifauna,476914.9386,52711.79578,Porifera,NA,NA,NA,NA,NA
91002,NA,hairy lemon sponge,Sponges,NA,Sessile_epifauna,94.05536434,0,Porifera,NA,NA,NA,NA,NA
91005,NA,vase sponge unid.,Sponges,NA,Sessile_epifauna,1084.655017,611.2911149,Porifera,NA,NA,NA,NA,NA
91010,Demospongiae,NA,Sponges,NA,Sessile_epifauna,1662.240922,0,Porifera,Demospongiae,NA,NA,NA,NA
91014,Haliclona sp.,NA,NA,NA,Sessile_epifauna,0,0,Porifera,Demospongiae,Haplosclerida,Chalinidae,Haliclona,NA
91015,Suberites sp.,NA,Sponges,NA,Sessile_epifauna,4592.765993,31.01390098,Porifera,Demospongiae,Hadromerida,Suberitidae,Suberites,NA
91016,Suberites ficus,NA,Sponges,NA,Sessile_epifauna,5268.176102,44.86714801,Porifera,Demospongiae,Hadromerida,Suberitidae,Suberites,ficus
91017,Suberites sp. A (Clark 2006),wax sponge,Sponges,NA,Sessile_epifauna,6.449645199,0,Porifera,Demospongiae,Hadromerida,Suberitidae,Suberites,"sp. A (Clark, 2006)"
91018,Pseudosuberites montiniger,peach sponge,Sponges,NA,Sessile_epifauna,5.468380278,0,Porifera,Demospongiae,Hadromerida,Suberitidae,Pseudosuberites,montiniger
91019,Suberites montalbidus,stinky sponge,NA,NA,Sessile_epifauna,0,0,Porifera,Demospongiae,Hadromerida,Suberitidae,Suberites,montalbidus
91020,Suberites domuncula,hermit sponge,Sponges,NA,Sessile_epifauna,2802.449397,27.7094033,Porifera,Demospongiae,Hadromerida,Suberitidae,Suberites,domuncula
91030,Aphrocallistes vastus,clay pipe sponge,Sponges,NA,Sessile_epifauna,147648.5058,63934.48705,Porifera,Hexactinellida,Hexactinosida,Aphrocallistidae,Aphrocallistes,vastus
91035,Heterochone calyx,goblet sponge,Sponges,NA,Sessile_epifauna,155.5370009,0,Porifera,Hexactinellida,Hexactinosida,Aphrocallistidae,Heterochone,calyx
91036,Heterochone tenera,crusty tube sponge,Sponges,NA,Sessile_epifauna,0.177224271,0,Porifera,Hexactinellida,Hexactinosida,Aphrocallistidae,Heterochone,tenera
91037,Rhabdocalyptus mirabilis,NA,NA,NA,Sessile_epifauna,0,0,Porifera,Hexactinellida,Lyssacinosida,Rossellidae,Rhabdocalyptus,mirabilis
91038,Phakellia sp.,NA,Sponges,NA,Sessile_epifauna,47.62011171,1.087222165,Porifera,Demospongiae,Halichondrida,Axinellidae,Phakellia,NA
91039,Mycale sp.,NA,Sponges,NA,Sessile_epifauna,8500.089666,387.0122184,Porifera,Demospongiae,Poecilosclerida,Mycalidae,Mycale,NA
91040,Mycale loveni,tree sponge,Sponges,NA,Sessile_epifauna,40747.58885,8423.844416,Porifera,Demospongiae,Poecilosclerida,Mycalidae,Mycale,loveni
91041,Mycale sp. A (Clark 2006),red mycale,NA,NA,Sessile_epifauna,2.829194164,0,Porifera,Demospongiae,Poecilosclerida,Mycalidae,Mycale,"sp. A (Clark, 2006)"
91042,Mycale adhaerens,smooth scallop sponge,Sponges,NA,Sessile_epifauna,8.306885007,0,Porifera,Demospongiae,Poecilosclerida,Mycalidae,Mycale,adhaerens
91044,Geodiidae,NA,NA,NA,Sessile_epifauna,0,0,Porifera,Demospongiae,Astrophorida,Geodiidae,NA,NA
91045,NA,NA,Sponges,NA,Sessile_epifauna,0,0,NA,NA,NA,NA,NA,NA
91046,Geodia mesotriaena,soccer ball sponge,Sponges,NA,Sessile_epifauna,1133.667057,305.5039341,Porifera,Demospongiae,Astrophorida,Geodiidae,Geodia,mesotriaena
91047,Geodia sp.,NA,Sponges,NA,Sessile_epifauna,77.68679001,5.013651964,Porifera,Demospongiae,Astrophorida,Geodiidae,Geodia,NA
91048,Acanthascus sp.,NA,Sponges,NA,Sessile_epifauna,1607.693716,242.2999142,Porifera,Hexactinellida,Lyssacinosida,Rossellidae,Acanthascus,NA
91049,Halichondria sp.,NA,Sponges,NA,Sessile_epifauna,7496.715127,0,Porifera,Demospongiae,Halichondrida,Halichondriidae,Halichondria,NA
91050,Halichondria panicea,barrel sponge,Sponges,NA,Sessile_epifauna,46788.45275,546.0288505,Porifera,Demospongiae,Halichondrida,Halichondriidae,Halichondria,panicea
91051,NA,neon yellow vase sponge,Sponges,NA,Sessile_epifauna,0,110.9139308,Porifera,NA,NA,NA,NA,NA
91052,Leucandra heathi,spiny vase sponge,Sponges,NA,Sessile_epifauna,33.53255266,22.00239218,Porifera,Calcarea,Leucosolenida,Grantiidae,Leucandra,heathi
91053,Rhabdocalyptus sp.,cloud sponge,Sponges,NA,Sessile_epifauna,11564.24427,3808.385205,Porifera,Hexactinellida,Lyssacinosida,Rossellidae,Rhabdocalyptus,NA
91054,Mycale bellabellensis,lampshade sponge,Sponges,NA,Sessile_epifauna,2049.846649,2125.301303,Porifera,Demospongiae,Poecilosclerida,Mycalidae,Mycale,bellabellensis
91055,NA,brain sponge,Sponges,NA,Sessile_epifauna,21.64407127,86.71236557,Porifera,NA,NA,NA,NA,NA
91056,NA,funnel sponge,Sponges,NA,Sessile_epifauna,246.4740817,0,Porifera,NA,NA,NA,NA,NA
91057,Stelodoryx oxeata,scapula sponge,Sponges,NA,Sessile_epifauna,38462.45546,31.98101151,Porifera,Demospongiae,Poecilosclerida,Myxillidae,Stelodoryx,oxeata
91059,Semisuberites cribrosa,cat-o-nine-tails sponge,Sponges,NA,Sessile_epifauna,1101.778143,0,Porifera,Demospongiae,Poecilosclerida,Esperiopsidae,Semisuberites,cribrosa
91060,Myxilla parasitica,scallop sponge,Sponges,NA,Sessile_epifauna,220.0373509,0.079328401,Porifera,Demospongiae,Poecilosclerida,Myxillidae,Myxilla,parasitica
91061,Myxilla lacunosa,sulfur sponge,Sponges,NA,Sessile_epifauna,27.08466963,0,Porifera,Demospongiae,Poecilosclerida,Myxillidae,Myxilla,lacunosa
91062,Crella brunnea,soft brown sponge,Sponges,NA,Sessile_epifauna,278.248871,2.737981703,Porifera,Demospongiae,Poecilosclerida,Crellidae,Crella,brunnea
91063,Echinoclathria beringensis,hat sponge,Sponges,NA,Sessile_epifauna,936.7708711,55.55548122,Porifera,Demospongiae,Poecilosclerida,Microcionidae,Echinoclathria,beringensis
91064,Axinella blanca,firm finger sponge,Sponges,NA,Sessile_epifauna,2072.425729,2.350484257,Porifera,Demospongiae,Halichondrida,Axinellidae,Axinella,blanca
91065,Pachastrellidae sp. 1,mushroom sponge,Sponges,NA,Sessile_epifauna,147.9872926,0,Porifera,Demospongiae,Astrophorida,Pachastrellidae,sp. 1,NA
91066,Histodermella kagigunensis,spud sponge,Sponges,NA,Sessile_epifauna,45027.60134,14.71932982,Porifera,Demospongiae,Poecilosclerida,Coelosphaeridae,Histodermella,kagigunensis
91067,Tedania kagalaskai,club sponge,Sponges,NA,Sessile_epifauna,16452.4097,3.029976286,Porifera,Demospongiae,Poecilosclerida,Tedaniidae,Tedania,kagalaskai
91068,Monanchora pulchra,yellow leafy sponge,Sponges,NA,Sessile_epifauna,6086.014787,0,Porifera,Demospongiae,Poecilosclerida,Crambeidae,Monanchora,pulchra
91069,Tethya sp.,ball sponge,Sponges,NA,Sessile_epifauna,8210.857037,664.0673594,Porifera,Demospongiae,Hadromerida,Tethyidae,Tethya,NA
91070,Hyalonema sp.,fiber optic sponge,Sponges,NA,Sessile_epifauna,305.2556078,4060.223216,Porifera,Hexactinellida,Amphidiscosida,Hyalonematidae,Hyalonema,NA
91071,NA,staghorn sponge,Sponges,NA,Sessile_epifauna,58.54457409,0,Porifera,NA,NA,NA,NA,NA
91072,NA,orange ball sponge,Sponges,NA,Sessile_epifauna,34.82951989,0,Porifera,NA,NA,NA,NA,NA
91073,Leucosolenia sp.,NA,Sponges,NA,Sessile_epifauna,28.2025971,0,Porifera,Calcarea,Leucosolenida,Leucosoleniidae,Leucosolenia,NA
91074,Polymastia sp.,NA,Sponges,NA,Sessile_epifauna,1515.651452,0,Porifera,Demospongiae,Hadromerida,Polymastiidae,Polymastia,NA
91075,Polymastia pacifica,orange nipple-ball sponge,Sponges,NA,Sessile_epifauna,247.3320853,0,Porifera,Demospongiae,Hadromerida,Polymastiidae,Polymastia,pacifica
91076,NA,orange sponge,Sponges,NA,Sessile_epifauna,9.865918515,0,Porifera,NA,NA,NA,NA,NA
91077,NA,yellow bowl sponge,Sponges,NA,Sessile_epifauna,3836.004388,0,Porifera,NA,NA,NA,NA,NA
91078,Polymastia pachymastia,black-orange spud sponge,Sponges,NA,Sessile_epifauna,4.996991369,0,Porifera,Demospongiae,Hadromerida,Polymastiidae,Polymastia,pachymastia
91079,NA,black papillate sponge,Sponges,NA,Sessile_epifauna,2001.654201,0,Porifera,NA,NA,NA,NA,NA
91080,NA,yellow green papillate sponge,Sponges,NA,Sessile_epifauna,2371.543813,1.268129396,Porifera,NA,NA,NA,NA,NA
91081,NA,yellow papillate sponge,Sponges,NA,Sessile_epifauna,701.5145007,0,Porifera,NA,NA,NA,NA,NA
91082,Polymastia sp. B (Clark 2006),orange nipple ball sponge,Sponges,NA,Sessile_epifauna,23.06699749,0,Porifera,Demospongiae,Hadromerida,Polymastiidae,Polymastia,"sp. B (Clark, 2006)"
91083,NA,orange encrusting sponge,Sponges,NA,Sessile_epifauna,1.196061827,0,Porifera,NA,NA,NA,NA,NA
91084,NA,firm yellow green sponge,Sponges,NA,Sessile_epifauna,16.64918709,0,Porifera,NA,NA,NA,NA,NA
91085,Leucandra sp. A (Clark 2006),hairy vase sponge,NA,NA,Sessile_epifauna,0,0,Porifera,Calcarea,Leucosolenida,Grantiidae,Leucandra,"sp. A (Clark, 2006)"
91086,Mycale carlilei,trumpet sponge,Sponges,NA,Sessile_epifauna,362.251929,12.20540673,Porifera,Demospongiae,Poecilosclerida,Mycalidae,Mycale,carlilei
91087,Leucandra tuba,NA,Sponges,NA,Sessile_epifauna,8.824921646,0,Porifera,Calcarea,Leucosolenida,Grantiidae,Leucandra,tuba
91088,Isodictya rigida,orange finger sponge,Sponges,NA,Sessile_epifauna,810.4326888,2.040973897,Porifera,Demospongiae,Poecilosclerida,Isodictyidae,Isodictya,rigida
91089,Cladocroce attu,rough hat sponge,Sponges,NA,Sessile_epifauna,2116.765311,120.7381182,Porifera,Demospongiae,Haplosclerida,Chalinidae,Cladocroce,attu
91090,NA,orange papillate sponge,Sponges,NA,Sessile_epifauna,227.2570357,0,Porifera,NA,NA,NA,NA,NA
91091,Neoesperiopsis sp.,NA,NA,NA,Sessile_epifauna,0,0,Porifera,Demospongiae,Poecilosclerida,Isodictyidae,Neoesperiopsis,NA
91092,Esperiopsis flagrum,cheesestick sponge,Sponges,NA,Sessile_epifauna,1.795310788,4.146963719,Porifera,Demospongiae,Poecilosclerida,Esperiopsidae,Esperiopsis,flagrum
91093,NA,soft finger sponge,Sponges,NA,Sessile_epifauna,463.6135271,0.73236597,Porifera,Demospongiae,Poecilosclerida,Esperiopsidae,Amphilectus,digitatus
91094,Mycale tylota,slimy kelp sponge,Sponges,NA,Sessile_epifauna,36.34408568,0,Porifera,Demospongiae,Poecilosclerida,Mycalidae,Mycale,tylota
91096,NA,slimy antler sponge,NA,NA,Sessile_epifauna,0,0,Porifera,NA,NA,NA,NA,NA
91097,Leucandra sp.,NA,Sponges,NA,Sessile_epifauna,20.75733719,0,Porifera,Calcarea,Leucosolenida,Grantiidae,Leucandra,NA
91098,Myxilla pedunculata,NA,NA,NA,Sessile_epifauna,0,0,Porifera,Demospongiae,Poecilosclerida,Myxillidae,Myxilla,pedunculata
91099,Cladocroce kiska,NA,Sponges,NA,Sessile_epifauna,7.32341002,0,Porifera,Demospongiae,Haplosclerida,Chalinidae,Cladocroce,kiska
91100,Geodia starki,pita sponge,Sponges,NA,Sessile_epifauna,307.7005102,0,Porifera,Demospongiae,Astrophorida,Geodiidae,Geodia,starki
91101,Phorbas paucistylifer,NA,Sponges,NA,Sessile_epifauna,278.0248113,0,Porifera,Demospongiae,Poecilosclerida,Hymedesmiidae,Phorbas,paucistylifer
91102,Inflatella globosa,yellow ball sponge,NA,NA,Sessile_epifauna,0,0,Porifera,Demospongiae,Poecilosclerida,Coelosphaeridae,Inflatella,globosa
91103,Acanthascus sp. A,angel-hair vase sponge,Sponges,NA,Sessile_epifauna,82.74065391,139.2101063,Porifera,Hexactinellida,Lyssacinosida,Rossellidae,Acanthascus,sp. A
91104,Acanthascus sp. B,thin-lipped vase sponge,Sponges,NA,Sessile_epifauna,0,1.915495062,Porifera,Hexactinellida,Lyssacinosida,Rossellidae,Acanthascus,sp. B
91105,Stelletta sp.,stone sponge,Sponges,NA,Sessile_epifauna,4287.948988,917.4148513,Porifera,Demospongiae,Astrophorida,Ancorinidae,Stelletta,NA
91106,Leucilla nuttingi,NA,NA,NA,Sessile_epifauna,0,0,Porifera,Calcarea,Leucosolenida,Amphoriscidae,Leucilla,nuttingi
91109,Amphilectus lobatus,cotton ball sponge,Sponges,NA,Sessile_epifauna,21.79892473,0,Porifera,Demospongiae,Poecilosclerida,Esperiopsidae,Amphilectus,lobatus
91110,Polymastia fluegeli,Flugel nippled sponge,Sponges,NA,Sessile_epifauna,512.9539292,0,Porifera,Demospongiae,Hadromerida,Polymastiidae,Polymastia,fluegeli
91111,Polymastia robusta,long nippled sponge,Sponges,NA,Sessile_epifauna,41.31779376,0,Porifera,Demospongiae,Hadromerida,Polymastiidae,Polymastia,robusta
91112,Weberella bursa,pale mammilated sponge,Sponges,NA,Sessile_epifauna,967.3396609,0,Porifera,Demospongiae,Hadromerida,Polymastiidae,Weberella,bursa
91113,Polymastia sp. A (Clark 2006),prolific nipple sponge,Sponges,NA,Sessile_epifauna,743.1859767,0,Porifera,Demospongiae,Hadromerida,Polymastiidae,Polymastia,"sp. A (Clark, 2006)"
91114,Polymastia sp. C (Clark 2006),red nipple sponge,Sponges,NA,Sessile_epifauna,0.582201593,0,Porifera,Demospongiae,Hadromerida,Polymastiidae,Polymastia,"sp. C (Clark, 2006)"
91115,Phorbas sp.,NA,Sponges,NA,Sessile_epifauna,15.94933343,0,Porifera,Demospongiae,Poecilosclerida,Hymedesmiidae,Phorbas,NA
91120,Vulcanella sp. 1,fuzzy cratered sponge,Sponges,NA,Sessile_epifauna,42.19307664,71.05094911,Porifera,Demospongiae,Astrophorida,Pachastrellidae,Vulcanella,sp. 1
91121,Vulcanella sp.,NA,Sponges,NA,Sessile_epifauna,91.88788118,119.9916901,Porifera,Demospongiae,Astrophorida,Pachastrellidae,Vulcanella,NA
91125,Tentorium semisuberites,two nipple sponge,Sponges,NA,Sessile_epifauna,26.83846068,0,Porifera,Demospongiae,Hadromerida,Polymastiidae,Tentorium,semisuberites
91127,Craniella villosa,tennis ball sponge,Sponges,NA,Sessile_epifauna,42.78830729,24.9574904,Porifera,Demospongiae,Spirophorida,Tetillidae,Craniella,villosa
91128,Ancorina buldira,NA,NA,NA,Sessile_epifauna,0,0,Porifera,Demospongiae,Astrophorida,Ancorinidae,Ancorina,buldira
91129,Rhabdocalyptus dawsoni,NA,NA,NA,Sessile_epifauna,0,0,NA,NA,NA,NA,NA,NA
91130,Stelodoryx jamesorri,NA,NA,NA,Sessile_epifauna,0,0,Porifera,Demospongiae,Poecilosclerida,Myxillidae,Stelodoryx,NA
